Date,Open,High,Low,Close,Volume,Adjusted Close
24/02/2012,5937.9,5964,5925.5,5935.1,1011161700,0
27/02/2012,5935.1,5935.1,5865.9,5915.5,972274400,0
28/02/2012,5915.5,5937,5900,5927.9,804670200,0
29/02/2012,5927.9,5944.8,5871.5,5871.5,1201160900,0
1/3/2012,5871.5,5936.1,5858.9,5931.3,900749800,0
2/3/2012,5931.3,5940,5908.5,5911.1,758193600,0
5/3/2012,5911.1,5911.1,5865.4,5874.8,873447200,0
6/3/2012,5874.8,5874.8,5758.4,5765.8,994358800,0
7/3/2012,5765.8,5801.1,5755.7,5791.4,859928000,0
8/3/2012,5791.4,5874.3,5791.4,5859.7,828107600,0
9/3/2012,5859.7,5897.6,5842.9,5887.5,854778800,0
12/3/2012,5887.5,5894.1,5860.4,5892.8,800992000,0
13/03/2012,5892.8,5957.9,5892.8,5955.9,761933800,0
14/03/2012,5955.9,5989.1,5945.4,5945.4,1165017900,0
15/03/2012,5945.4,5958.2,5919.2,5940.7,1039944300,0
16/03/2012,5940.7,5974,5940.7,5965.6,1834534000,0
19/03/2012,5965.6,5968.9,5928.5,5961.1,951265200,0
20/03/2012,5961.1,5961.1,5876.4,5891.4,978545200,0
21/03/2012,5891.4,5921.7,5880.8,5892,907211200,0
22/03/2012,5892,5892,5825.9,5845.6,883155600,0
23/03/2012,5845.6,5875.7,5801.7,5854.9,848516800,0
26/03/2012,5854.9,5913.1,5854.5,5902.7,722858600,0
27/03/2012,5902.7,5941.9,5863.8,5869.5,1257297300,0
28/03/2012,5869.5,5877.9,5809,5809,931820200,0
29/03/2012,5809,5812.2,5726.5,5742,1084172000,0
30/03/2012,5742,5782.7,5742,5768.5,990970000,0
2/4/2012,5768.5,5874.9,5748.6,5874.9,886248600,0
3/4/2012,5874.9,5890.2,5838.3,5838.3,896434000,0
4/4/2012,5838.3,5838.3,5685.6,5703.8,1174203000,0
5/4/2012,5703.8,5731.7,5663.3,5723.7,908902000,0
10/4/2012,5723.7,5723.7,5595.5,5595.5,1012487000,0
11/4/2012,5595.5,5655.9,5576.4,5634.7,1132327600,0
12/4/2012,5634.7,5727.9,5602.6,5710.5,1115209900,0
13/04/2012,5710.5,5710.8,5643.5,5651.8,830223000,0
16/04/2012,5651.8,5708,5641.1,5666.3,1102065700,0
17/04/2012,5666.3,5773.7,5651.5,5767,856433000,0
18/04/2012,5767,5783.9,5730.9,5745.3,875744800,0
19/04/2012,5745.3,5792.1,5738.1,5744.5,960873200,0
20/04/2012,5744.5,5775.7,5724.2,5772.1,847833800,0
23/04/2012,5772.1,5772.1,5637.7,5665.6,777185400,0
24/04/2012,5665.6,5714.2,5658.5,5709.5,809912400,0
25/04/2012,5709.5,5745,5703.2,5718.9,859133200,0
26/04/2012,5718.9,5761.1,5691.7,5748.7,879956000,0
27/04/2012,5748.7,5789,5708,5777.1,812249600,0
30/04/2012,5777.1,5793,5728.9,5737.8,784967000,0
1/5/2012,5737.8,5819,5732.2,5812.2,675997000,0
2/5/2012,5812.2,5819.9,5736.7,5758.1,962324800,0
3/5/2012,5758.1,5800.8,5745.2,5766.5,788889000,0
4/5/2012,5766.5,5766.5,5639.8,5655.1,1013188000,0
8/5/2012,5655.1,5668.1,5550.1,5554.5,1053451900,0
9/5/2012,5554.5,5571.7,5464.4,5530,1006217900,0
10/5/2012,5530,5566.1,5490.5,5544,847647600,0
11/5/2012,5544,5585.5,5499.3,5575.5,772657000,0
14/05/2012,5575.5,5575.6,5436.7,5465.5,884474600,0
15/05/2012,5465.5,5507.6,5411.8,5437.6,876368200,0
16/05/2012,5437.6,5448.4,5354,5405.3,1026459400,0
17/05/2012,5405.3,5413.3,5309.8,5338.4,899521400,0
18/05/2012,5338.4,5338.4,5256.6,5267.6,1225450700,0
21/05/2012,5267.6,5324.4,5253.9,5304.5,915124000,0
22/05/2012,5304.5,5408.6,5304.5,5403.3,932305600,0
23/05/2012,5403.3,5403.7,5262.9,5266.4,998286000,0
24/05/2012,5266.4,5371.8,5266.4,5350,737322400,0
25/05/2012,5350,5385.2,5312.2,5351.5,734402000,0
28/05/2012,5351.5,5413.8,5341.3,5356.3,510686600,0
29/05/2012,5356.3,5404.7,5342.5,5391.1,729588000,0
30/05/2012,5391.1,5391.1,5284.4,5297.3,863652400,0
31/05/2012,5297.3,5352,5272.7,5320.9,1416308300,0
1/6/2012,5320.9,5354.5,5229.8,5260.2,1056087700,0
6/6/2012,5260.2,5388,5260.2,5384.1,1100447600,0
7/6/2012,5384.1,5494.5,5384.1,5447.8,1075725100,0
8/6/2012,5447.8,5447.8,5381.8,5435.1,916902400,0
11/6/2012,5435.1,5536.3,5419.6,5432.4,991562200,0
12/6/2012,5432.4,5478.6,5414.6,5473.7,922349000,0
13/06/2012,5473.7,5507.6,5436.7,5483.8,862162600,0
14/06/2012,5483.8,5483.8,5424.4,5467,985630600,0
15/06/2012,5467,5522.9,5465.1,5478.8,2310999200,0
18/06/2012,5478.8,5555.3,5461.1,5491.1,879532400,0
19/06/2012,5491.1,5603.1,5491,5586.3,816800600,0
20/06/2012,5586.3,5623.9,5566,5622.3,903447000,0
21/06/2012,5622.3,5622.3,5564.8,5566.4,787794200,0
22/06/2012,5566.4,5566.4,5500,5513.7,677911200,0
25/06/2012,5513.7,5513.7,5435.5,5450.6,716161000,0
26/06/2012,5450.6,5476.5,5436.3,5447,631700600,0
27/06/2012,5447,5525.1,5447,5523.9,678570400,0
28/06/2012,5523.9,5533.8,5436.5,5493.1,1027922500,0
29/06/2012,5493.1,5619.6,5493.1,5571.1,1061820000,0
2/7/2012,5571.1,5640.6,5571.1,5640.6,699028000,0
3/7/2012,5640.6,5689,5636,5687.7,795293400,0
4/7/2012,5687.7,5699.9,5669.7,5684.5,445463400,0
5/7/2012,5684.5,5727.5,5662.5,5692.6,767451400,0
6/7/2012,5692.6,5695.1,5647.5,5662.6,602832000,0
9/7/2012,5662.6,5669.8,5610.7,5627.3,686238000,0
10/7/2012,5627.3,5688.7,5622.3,5664.1,607970000,0
11/7/2012,5664.1,5674.6,5625.6,5664.5,606669000,0
12/7/2012,5664.5,5664.5,5588.8,5608.3,667432600,0
13/07/2012,5608.3,5675.6,5608.3,5666.1,609268400,0
16/07/2012,5666.1,5670.6,5640.9,5662.4,569737800,0
17/07/2012,5662.4,5676.5,5621.2,5629.1,602763000,0
18/07/2012,5629.1,5688.3,5624.5,5685.8,672662400,0
19/07/2012,5685.8,5718.6,5685.8,5714.2,711475200,0
20/07/2012,5714.2,5714.2,5644.9,5651.8,961834400,0
23/07/2012,5643.71,5643.71,5510.99,5528.31,0,0
24/07/2012,5533.9,5556.6,5487,5499.2,551196800,0
25/07/2012,5499.2,5526.1,5478,5498.3,621394800,0
26/07/2012,5498.3,5594.5,5478,5573.2,817687600,0
27/07/2012,5573.51,5630.94,5550.98,5625.33,0,0
30/07/2012,5627.2,5706.5,5625.7,5693.6,649432800,0
31/07/2012,5693.6,5695.5,5635.3,5635.3,645790800,0
1/8/2012,5635.3,5712.8,5633,5712.8,554180400,0
2/8/2012,5712.8,5765.8,5657.3,5662.3,805200600,0
3/8/2012,5662.3,5794,5662.3,5787.3,748571600,0
6/8/2012,5787.3,5837.6,5767.1,5808.8,613098000,0
7/8/2012,5808.8,5841.2,5785,5841.2,779689000,0
8/8/2012,5841.2,5845.9,5801.1,5845.9,588922600,0
9/8/2012,5845.9,5860.2,5828.4,5851.5,741075800,0
10/8/2012,5851.5,5858.6,5827.7,5847.1,466836800,0
13/08/2012,5847.1,5852.8,5813.6,5831.9,410854200,0
14/08/2012,5831.9,5876.2,5831.9,5864.8,628112400,0
15/08/2012,5864.8,5864.8,5822.3,5833,560382800,0
16/08/2012,5833,5846.7,5811.3,5834.5,587478200,0
17/08/2012,5834.5,5854.7,5834.4,5852.4,732426200,0
20/08/2012,5852.4,5857.5,5802.9,5824.4,693438400,0
21/08/2012,5824.4,5872.6,5824.4,5857.5,502599000,0
22/08/2012,5857.5,5857.5,5771.2,5774.2,535193000,0
23/08/2012,5774.2,5809.3,5764,5776.6,637456200,0
24/08/2012,5776.6,5791.4,5739.4,5776.6,487763800,0
28/08/2012,5776.6,5779.5,5749.8,5775.7,524670600,0
29/08/2012,5775.7,5775.8,5739.2,5743.5,524475400,0
30/08/2012,5743.5,5743.5,5705.6,5719.5,479197000,0
31/08/2012,5719.5,5763.8,5708,5711.5,851664800,0
3/9/2012,5711.5,5758.4,5701.1,5758.4,394561400,0
4/9/2012,5758.4,5758.4,5658.3,5672,630889200,0
5/9/2012,5672,5675.9,5634.9,5657.9,740072800,0
6/9/2012,5657.9,5786,5657.9,5777.3,1103242800,0
7/9/2012,5777.3,5807.6,5772.9,5794.8,1271438300,0
10/9/2012,5794.8,5806.8,5777.1,5793.2,672891000,0
11/9/2012,5793.2,5796.6,5764.2,5792.2,784354200,0
12/9/2012,5792.2,5821.2,5757.6,5782.1,1101683800,0
13/09/2012,5782.1,5826.6,5770.3,5819.9,819778000,0
14/09/2012,5819.9,5932.6,5819.9,5915.5,1506216600,0
17/09/2012,5915.5,5915.7,5883.2,5893.5,691683800,0
18/09/2012,5893.5,5893.5,5837.5,5868.2,804235800,0
19/09/2012,5868.2,5894.4,5861,5888.5,704137600,0
20/09/2012,5888.5,5888.5,5824.4,5854.6,656511200,0
21/09/2012,5854.6,5887.6,5838.9,5852.6,1205429400,0
24/09/2012,5852.6,5852.6,5806.1,5838.8,736974000,0
25/09/2012,5838.8,5869.2,5828.3,5859.7,737480800,0
26/09/2012,5859.7,5859.7,5751.4,5768.1,685845800,0
27/09/2012,5768.1,5804.1,5763,5779.4,550622000,0
28/09/2012,5779.4,5807.8,5740.5,5742.1,745469400,0
1/10/2012,5742.1,5843.5,5738.6,5820.5,690293800,0
2/10/2012,5820.5,5840.4,5781.4,5809.5,704898600,0
3/10/2012,5809.5,5832.5,5785,5825.8,606196800,0
4/10/2012,5825.8,5854.2,5803.2,5827.8,818041800,0
5/10/2012,5827.8,5885.6,5827.6,5871,883077400,0
8/10/2012,5871,5871,5818.8,5841.7,492224000,0
9/10/2012,5841.7,5856.4,5795.2,5810.3,574468400,0
10/10/2012,5810.3,5810.5,5776.7,5776.7,681615400,0
11/10/2012,5776.7,5846.3,5766.7,5829.8,694156400,0
12/10/2012,5829.8,5829.8,5793.3,5793.3,888088200,0
15/10/2012,5793.3,5827.9,5786,5805.6,695723200,0
16/10/2012,5805.6,5878.1,5805.6,5870.5,877624400,0
17/10/2012,5870.5,5915.6,5868.7,5910.9,905140000,0
18/10/2012,5910.9,5928.3,5896.5,5917,878645800,0
19/10/2012,5917,5919.7,5892.2,5896.1,829432600,0
22/10/2012,5896.1,5911,5869.9,5882.9,540570400,0
23/10/2012,5882.9,5893.4,5789,5797.9,654156800,0
24/10/2012,5797.9,5823.2,5776.6,5804.8,957930400,0
25/10/2012,5804.8,5840.6,5802.2,5805,654435200,0
26/10/2012,5805,5817.9,5753.3,5806.7,622849800,0
29/10/2012,5806.7,5812.7,5763.5,5795.1,432888800,0
30/10/2012,5795.1,5852.2,5794.9,5849.9,403992200,0
31/10/2012,5849.9,5866.7,5782.7,5782.7,874664200,0
1/11/2012,5782.7,5866.8,5778,5861.9,1042673900,0
2/11/2012,5861.9,5890.1,5844.3,5868.5,855128600,0
5/11/2012,5868.5,5868.5,5825.5,5839.1,568662200,0
6/11/2012,5839.1,5885.2,5839.1,5884.9,774892600,0
7/11/2012,5884.9,5921.8,5789.4,5791.6,922666000,0
8/11/2012,5791.6,5824.4,5770.7,5776,729478400,0
9/11/2012,5776,5786.4,5715.2,5769.7,708900000,0
12/11/2012,5769.7,5795.3,5762,5767.3,654357600,0
13/11/2012,5767.3,5786.3,5711,5786.3,950553800,0
14/11/2012,5786.3,5786.3,5719.6,5722,865457600,0
15/11/2012,5722,5722,5674.3,5677.8,800053200,0
16/11/2012,5677.8,5682.7,5605.6,5605.6,939484400,0
19/11/2012,5605.6,5739.7,5605.6,5737.7,748670800,0
20/11/2012,5737.7,5751.8,5706.7,5748.1,803636400,0
21/11/2012,5748.1,5760.1,5727.9,5752,640338800,0
22/11/2012,5752,5796.5,5752,5791,511821600,0
23/11/2012,5791,5830.5,5781.4,5819.1,427505000,0
26/11/2012,5819.1,5819.1,5773.9,5786.7,601954400,0
27/11/2012,5786.7,5823.2,5786.7,5799.7,659091000,0
28/11/2012,5799.7,5808.3,5755.2,5803.3,610194800,0
29/11/2012,5803.3,5884,5803.3,5870.3,652938200,0
30/11/2012,5870.3,5904.4,5860.3,5866.8,699208800,0
3/12/2012,5866.8,5902,5859.6,5871.2,512099800,0
4/12/2012,5871.2,5885.4,5852.9,5869,598705000,0
5/12/2012,5869,5902.7,5869,5892.1,610548400,0
6/12/2012,5892.1,5923.9,5889.6,5901.4,637268600,0
7/12/2012,5901.4,5923.1,5889.9,5914.4,584102400,0
10/12/2012,5914.4,5924,5891.3,5921.6,463904000,0
11/12/2012,5921.6,5937.9,5908.3,5925,516458000,0
12/12/2012,5925,5948.5,5915.9,5945.9,629912400,0
13/12/2012,5945.9,5947.9,5918.6,5929.6,558011000,0
14/12/2012,5929.6,5944.5,5915.3,5921.8,529958200,0
17/12/2012,5921.8,5923.9,5881,5912.1,533505800,0
18/12/2012,5912.1,5946.4,5911.1,5935.9,664631200,0
19/12/2012,5935.9,5977.8,5935.9,5961.6,747948400,0
20/12/2012,5961.6,5970.9,5950.1,5958.3,596699400,0
21/12/2012,5958.3,5958.3,5894.1,5940,933059800,0
24/12/2012,5940,5957.7,5937.1,5954.2,149881200,0
27/12/2012,5954.2,5997,5942.4,5954.3,340703400,0
28/12/2012,5954.3,5976,5915.3,5925.4,306906200,0
31/12/2012,5925.4,5925.4,5873.4,5897.8,164636400,0
2/1/2013,5897.8,6044.6,5897.8,6027.4,652659400,0
3/1/2013,6027.4,6051.3,6016.8,6047.3,470665800,0
4/1/2013,6047.3,6089.8,6038,6089.8,548929200,0
7/1/2013,6089.8,6091.5,6060.8,6064.6,571661600,0
8/1/2013,6064.6,6088.2,6053.6,6053.6,663115600,0
9/1/2013,6053.6,6112.3,6053.6,6098.6,812116200,0
10/1/2013,6098.6,6118.3,6090.6,6101.5,764650200,0
11/1/2013,6101.5,6121.6,6095.1,6121.6,686181000,0
14/01/2013,6121.6,6134.2,6104.9,6107.9,628350000,0
15/01/2013,6107.9,6117.3,6086.2,6117.3,701563800,0
16/01/2013,6117.3,6117.3,6076.1,6104,818412000,0
17/01/2013,6104,6135.9,6087.5,6132.4,623129400,0
18/01/2013,6132.4,6172.5,6131.9,6154.4,713504600,0
21/01/2013,6154.4,6182.2,6154.4,6181,406293000,0
22/01/2013,6181,6188.6,6149.2,6179.2,558352800,0
23/01/2013,6179.2,6200.5,6178.5,6197.6,685179600,0
24/01/2013,6197.6,6271.4,6186.5,6264.9,655654800,0
25/01/2013,6264.9,6284.5,6247.3,6284.5,585555600,0
28/01/2013,6284.5,6311.3,6277,6294.4,541633400,0
29/01/2013,6294.4,6346.4,6285.8,6339.2,641748600,0
30/01/2013,6339.2,6354.5,6316.3,6323.1,691737600,0
31/01/2013,6323.1,6323.1,6276.9,6276.9,809629200,0
1/2/2013,6276.9,6354,6275.5,6347.2,686175200,0
4/2/2013,6347.2,6347.3,6236.7,6246.8,765970800,0
5/2/2013,6246.8,6296.5,6244.1,6282.8,613288000,0
6/2/2013,6282.8,6321.5,6265.5,6295.3,673857000,0
7/2/2013,6295.3,6313,6216.7,6228.4,721694400,0
8/2/2013,6228.4,6278.1,6228.4,6263.9,589359200,0
11/2/2013,6263.9,6294.8,6252.3,6277.1,448134200,0
12/2/2013,6277.1,6338.4,6259.8,6338.4,813154400,0
13/02/2013,6338.4,6384.7,6311.6,6359.1,756377600,0
14/02/2013,6359.1,6364.7,6302,6327.4,713898800,0
15/02/2013,6327.4,6352.2,6309.8,6328.3,636564400,0
18/02/2013,6328.3,6330.2,6306.8,6318.2,460474800,0
19/02/2013,6318.2,6385.1,6304.4,6379.1,672871800,0
20/02/2013,6379.1,6412.4,6368.2,6395.4,756333800,0
21/02/2013,6395.4,6395.4,6278,6291.5,733017000,0
22/02/2013,6291.5,6347.3,6291.5,6335.7,704666000,0
25/02/2013,6335.7,6390.1,6324,6355.4,994472400,0
26/02/2013,6355.4,6355.4,6258.6,6270.4,773036600,0
27/02/2013,6270.4,6335.9,6269.3,6325.9,707922400,0
28/02/2013,6325.9,6372,6325.9,6360.8,910118600,0
1/3/2013,6360.8,6391.7,6308.6,6378.6,1106390000,0
4/3/2013,6378.6,6379.3,6333.2,6345.6,704235600,0
5/3/2013,6345.6,6437.3,6344.8,6432,683560800,0
6/3/2013,6432,6461,6418.7,6427.6,1098361500,0
7/3/2013,6427.6,6459.7,6427.3,6439.2,923031400,0
8/3/2013,6439.2,6489.5,6439.2,6483.6,844774800,0
11/3/2013,6483.6,6505.3,6473.6,6503.6,630034000,0
12/3/2013,6503.6,6534,6491.8,6510.6,617257000,0
13/03/2013,6510.6,6510.6,6437.6,6481.5,666769800,0
14/03/2013,6481.5,6532.6,6478.5,6529.4,792751600,0
15/03/2013,6529.4,6533.8,6470.1,6489.6,1262249300,0
18/03/2013,6489.6,6489.6,6386.2,6457.9,789985800,0
19/03/2013,6457.9,6474.6,6414.5,6441.3,679522800,0
20/03/2013,6441.3,6475.6,6421.3,6432.7,732609800,0
21/03/2013,6432.7,6435.6,6364,6388.5,641944200,0
22/03/2013,6388.5,6426.5,6374.5,6392.8,770408600,0
25/03/2013,6392.8,6458.5,6366.6,6378.4,768531800,0
26/03/2013,6378.4,6404.5,6369.6,6399.4,650709400,0
27/03/2013,6399.4,6420.9,6344.2,6387.6,758411800,0
28/03/2013,6387.6,6447.9,6382,6411.7,731707000,0
2/4/2013,6411.7,6501.8,6408.8,6490.7,913557400,0
3/4/2013,6490.7,6491.8,6416.7,6420.3,676902200,0
4/4/2013,6420.3,6426.4,6341.4,6344.1,680161200,0
5/4/2013,6344.1,6346.8,6214.4,6249.8,668684000,0
8/4/2013,6249.8,6289.6,6249.8,6276.9,650412400,0
9/4/2013,6276.9,6326.5,6276.9,6313.2,613730800,0
10/4/2013,6313.2,6405.2,6313.2,6387.4,678612600,0
11/4/2013,6387.4,6423.6,6377.5,6416.1,557354800,0
12/4/2013,6416.1,6416.1,6368.2,6384.4,521445600,0
15/04/2013,6384.4,6384.4,6300.1,6343.6,576452000,0
16/04/2013,6343.6,6343.6,6297.5,6304.6,609897600,0
17/04/2013,6304.6,6334.4,6225.2,6244.2,739341600,0
18/04/2013,6244.2,6277.8,6225.9,6243.7,670060000,0
19/04/2013,6243.7,6288.7,6243.7,6286.6,694202800,0
22/04/2013,6286.6,6342,6259,6280.6,605846000,0
23/04/2013,6280.6,6406.1,6278.5,6406.1,719139000,0
24/04/2013,6406.1,6438.9,6396.2,6431.8,735699000,0
25/04/2013,6431.8,6467.1,6411.9,6442.6,739178800,0
26/04/2013,6442.6,6442.6,6399.4,6426.4,560753800,0
29/04/2013,6426.4,6458,6419.3,6458,636209400,0
30/04/2013,6458,6483.1,6412.7,6430.1,1081922400,0
1/5/2013,6430.1,6475.9,6429.8,6451.3,409459800,0
2/5/2013,6451.3,6470.3,6409.8,6460.7,744888400,0
3/5/2013,6460.7,6541.7,6451.5,6521.5,768857600,0
7/5/2013,6521.5,6563.9,6521.4,6557.3,795845400,0
8/5/2013,6557.3,6587.4,6547,6583.5,705687200,0
9/5/2013,6583.5,6597.3,6571.7,6592.7,750085400,0
10/5/2013,6592.7,6637.8,6591.6,6625,807522600,0
13/05/2013,6625,6633.3,6602.8,6631.8,560541800,0
14/05/2013,6631.8,6686.1,6618.4,6686.1,618403600,0
15/05/2013,6686.1,6701.7,6669,6693.5,692963200,0
16/05/2013,6693.5,6714.5,6677.1,6687.8,769493800,0
17/05/2013,6687.8,6726.9,6669.9,6723.1,855235200,0
20/05/2013,6723.1,6755.6,6709.1,6755.6,745786000,0
21/05/2013,6755.6,6803.9,6744.2,6803.9,765287800,0
22/05/2013,6803.9,6875.6,6781.5,6840.3,980548600,0
23/05/2013,6840.3,6840.3,6658.8,6696.8,987091200,0
24/05/2013,6696.8,6720.1,6640.1,6654.3,787892200,0
28/05/2013,6654.3,6790.7,6654.3,6762,658885400,0
29/05/2013,6762,6762,6620.8,6627.2,624811600,0
30/05/2013,6627.2,6657,6611,6657,602549400,0
31/05/2013,6657,6657.1,6577.8,6583.1,1182978500,0
3/6/2013,6583.1,6583.1,6514.1,6525.1,790082200,0
4/6/2013,6525.1,6577,6525.1,6558.6,806463000,0
5/6/2013,6558.6,6558.6,6419.3,6419.3,800986600,0
6/6/2013,6419.3,6435.4,6336.1,6336.1,680974000,0
7/6/2013,6336.1,6421.4,6313.6,6412,786639400,0
10/6/2013,6412,6421.2,6379.6,6400.5,605036600,0
11/6/2013,6400.5,6401.2,6280.1,6340.1,736368200,0
12/6/2013,6340.1,6364.3,6295.9,6299.5,694945800,0
13/06/2013,6299.5,6311,6205.7,6304.6,824350800,0
14/06/2013,6304.6,6343.5,6290.6,6308.3,734161600,0
17/06/2013,6308.3,6370.8,6308.3,6330.5,575444200,0
18/06/2013,6330.5,6397.3,6311.4,6374.2,654137200,0
19/06/2013,6374.2,6383.6,6327,6348.8,723618600,0
20/06/2013,6348.8,6348.8,6145,6159.5,874969200,0
21/06/2013,6159.5,6244.2,6116.2,6116.2,1508289700,0
24/06/2013,6116.2,6136.1,6023.4,6029.1,864109800,0
25/06/2013,6029.1,6114.6,6029.1,6101.9,786471800,0
26/06/2013,6101.9,6177.9,6089.2,6165.5,754668000,0
27/06/2013,6165.5,6271.8,6165.5,6243.4,803972600,0
28/06/2013,6243.4,6268.8,6207.7,6215.5,921420800,0
1/7/2013,6215.5,6317,6215.4,6307.8,657027000,0
2/7/2013,6307.8,6314.1,6266.5,6303.9,560698800,0
3/7/2013,6303.9,6303.9,6185.2,6229.9,663008600,0
4/7/2013,6229.9,6431.4,6229.9,6421.7,824171600,0
5/7/2013,6421.7,6498.6,6364.4,6375.5,725870000,0
8/7/2013,6375.5,6476.1,6375.5,6450.1,622004000,0
9/7/2013,6450.1,6530.9,6450.1,6513.1,658794800,0
10/7/2013,6513.1,6535.9,6472.4,6505,608646600,0
11/7/2013,6505,6585.7,6505,6543.4,646463200,0
12/7/2013,6543.4,6583.9,6540.2,6544.9,595530200,0
15/07/2013,6544.9,6605.9,6544.9,6586.1,585046200,0
16/07/2013,6586.1,6606.4,6556.4,6556.4,746494800,0
17/07/2013,6556.4,6595.6,6517.4,6571.9,694631000,0
18/07/2013,6571.9,6657.4,6555.8,6634.4,658456000,0
19/07/2013,6634.4,6635.2,6592.1,6630.7,768285600,0
22/07/2013,6630.7,6645,6608.2,6623.2,503256000,0
23/07/2013,6623.2,6657.7,6597.4,6597.4,673295800,0
24/07/2013,6597.4,6662.2,6581.6,6620.4,595811200,0
25/07/2013,6620.4,6625.4,6540.4,6588,505143000,0
26/07/2013,6588,6629.9,6535.2,6554.8,455317800,0
29/07/2013,6554.8,6606.4,6544.1,6560.3,487601000,0
30/07/2013,6560.3,6600.7,6560.3,6570.9,696264200,0
31/07/2013,6570.9,6659.4,6556.6,6621.1,751660500,0
1/8/2013,6621.1,6682,6607.3,6682,977036000,0
2/8/2013,6682,6696.6,6623.9,6647.9,660354300,0
5/8/2013,6647.9,6684.9,6590.1,6619.6,606593100,0
6/8/2013,6619.6,6630.1,6562.3,6604.2,698361700,0
7/8/2013,6604.2,6625,6511.2,6511.2,641421900,0
8/8/2013,6511.2,6558.6,6507.2,6529.7,566013400,0
9/8/2013,6529.7,6601.2,6529.5,6583.4,632996000,0
12/8/2013,6583.4,6598.4,6547,6574.3,478927500,0
13/08/2013,6574.3,6620.4,6568.4,6611.9,568866700,0
14/08/2013,6611.9,6628,6582.6,6587.4,681842200,0
15/08/2013,6587.4,6587.9,6460.1,6483.3,667125400,0
16/08/2013,6483.3,6502.3,6461.3,6500,650228300,0
19/08/2013,6500,6506.6,6457.7,6465.7,467686800,0
20/08/2013,6465.7,6465.7,6398.6,6453.5,620943400,0
21/08/2013,6453.5,6453.6,6386.7,6390.8,607065200,0
22/08/2013,6390.8,6468.9,6390.6,6446.9,501967700,0
23/08/2013,6446.9,6516.7,6422.4,6492.1,486112600,0
27/08/2013,6492.1,6494.2,6424,6441,760395800,0
28/08/2013,6441,6441,6393.6,6430.1,748559900,0
29/08/2013,6430.1,6500.5,6430,6483,876420200,0
30/08/2013,6483,6502.2,6409.6,6412.9,797043200,0
2/9/2013,6412.9,6532.3,6412.9,6506.2,596599000,0
3/9/2013,6506.2,6523.2,6457,6468.4,737860200,0
4/9/2013,6468.4,6486.4,6423.5,6474.7,717066000,0
5/9/2013,6474.7,6543.2,6461.7,6532.4,758348500,0
6/9/2013,6532.4,6568.2,6492.5,6547.3,606304200,0
9/9/2013,6547.3,6555.9,6508.8,6530.7,586911600,0
10/9/2013,6530.7,6599.5,6530.7,6584,730044200,0
11/9/2013,6584,6589.9,6559.7,6588.4,709330400,0
12/9/2013,6588.4,6606.1,6558.6,6589,619446600,0
13/09/2013,6589,6589,6561.8,6583.8,495637800,0
16/09/2013,6583.8,6652.7,6583.8,6622.9,565475200,0
17/09/2013,6622.9,6623,6570.2,6570.2,1201089700,0
18/09/2013,6570.2,6587.6,6532.5,6558.8,795710600,0
19/09/2013,6558.8,6659.1,6558.8,6625.4,799988500,0
20/09/2013,6625.4,6629.9,6594.2,6596.4,1538850400,0
23/09/2013,6596.4,6601.5,6542.7,6557.4,592407000,0
24/09/2013,6557.4,6585.4,6549.9,6571.5,663765500,0
25/09/2013,6571.5,6588,6526.4,6551.5,828370700,0
26/09/2013,6551.5,6580.9,6535.8,6565.6,553128300,0
27/09/2013,6565.6,6568.9,6487.3,6512.7,561543500,0
30/09/2013,6512.7,6512.7,6438.7,6462.2,667902900,0
1/10/2013,6462.2,6466.3,6424.4,6460,599067800,0
2/10/2013,6460,6460,6386.2,6437.5,575169800,0
3/10/2013,6437.5,6472.4,6436.2,6449,618471300,0
4/10/2013,6449,6473.6,6429,6453.9,530171800,0
7/10/2013,6453.9,6453.9,6391.5,6437.3,484158900,0
8/10/2013,6437.3,6437.7,6365,6365.8,718272100,0
9/10/2013,6365.8,6372.6,6316.9,6337.9,606274000,0
10/10/2013,6337.9,6446.2,6337.9,6430.5,665238500,0
11/10/2013,6430.5,6489.2,6430.5,6487.2,545658000,0
14/10/2013,6487.2,6507.8,6464.4,6507.7,434972100,0
15/10/2013,6507.7,6569.3,6507.7,6549.1,603859600,0
16/10/2013,6549.1,6584.4,6504.3,6571.6,663774200,0
17/10/2013,6571.6,6576.2,6529.2,6576.2,669589600,0
18/10/2013,6576.2,6622.7,6576.2,6622.6,710029000,0
21/10/2013,6622.6,6654.2,6617.8,6654.2,494967100,0
22/10/2013,6654.2,6719.3,6653.7,6695.7,575007200,0
23/10/2013,6695.7,6695.9,6655.2,6674.5,643936600,0
24/10/2013,6674.5,6719.3,6674.2,6713.2,601320900,0
25/10/2013,6713.2,6729.7,6700.4,6721.3,569150500,0
28/10/2013,6721.3,6739.7,6704.2,6725.8,590265200,0
29/10/2013,6725.8,6777.2,6718.9,6774.7,781277300,0
30/10/2013,6774.7,6819.9,6763.7,6777.7,656351600,0
31/10/2013,6777.7,6778.3,6719.5,6731.4,742779000,0
1/11/2013,6731.4,6760.9,6715.3,6734.7,675463600,0
4/11/2013,6734.7,6780.1,6734.6,6763.6,510560500,0
5/11/2013,6763.6,6773.9,6708.5,6746.8,723671000,0
6/11/2013,6746.8,6768.2,6735.6,6741.7,636589100,0
7/11/2013,6741.7,6779.2,6680,6697.2,641427800,0
8/11/2013,6697.2,6713.9,6643.9,6708.4,605443100,0
